country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Chad,TCD,2022,2022,L,43.78161964285714,52.60583333333333,NA,1.67,0,6.509841806761196,16.690391562393973,37.4,0,0,0.146,0.039,0.089,0.101,0.071,0,-0.587,-0.899,-1.548,-0.163,0.429,0.47,17723315,83.39999999999999,59.2,68.2375,22.191666666666663,30,Low income,Sub-Saharan Africa,1,24.8005,36.95428571428572,28.34514285714286,11.47675,29.9025,44.663,2.127,68.488,9.380285714285716,62.353,35.61733333333333,91.65466666666669,99.0665,NA,75.8462,31.785,48.04575,NA,NA,NA,0,0.146,0,0,0,0,NA,NA,1,0,2017,2022,671.7201476,Low Income Countries
Togo,TGO,2022,2022,L,58.28050273109244,66.22791666666666,NA,2.99,0,6.8010139820399935,15.995781000528003,NA,1,3,0.424,0.235,0.267,0.359,0.304,0.373,0.335,0.517,-0.277,0.418,0.767,0.671,8848699,90,63.93333333333333,74.00625,43.2,60,Low income,Sub-Saharan Africa,1,31.3955,59.03212500000001,47.03007142857142,80.17375,42.55500000000001,52.24460000000001,31.915,72.99485714285714,25.85728571428572,55.029,48.16549999999999,96.08985714285716,98.933,70.876,78.1375,44.3019,56.0376,NA,NA,NA,0,0.407,0,0,0,0,NA,NA,0,0,NA,NA,898.7581544,Low Income Countries
Thailand,THA,2022,2022,UM,74.26630840336134,81.46416666666669,NA,6.67,1,8.84063228946181,18.08795988211777,34.3,0,0,0.206,0.186,0.127,0.079,0.16,0.17,0.002,0.097,0.71,-0.224,0.271,0.419,71697030,100,81.3,86.21249999999999,54.80833333333332,85,Upper middle income,East Asia & Pacific,1,98.603,56.86075,81.75921428571428,99.28125,70.41499999999999,75.3444,71.721,78.7147142857143,69.37857142857142,73.077,70.5935,79.66814285714285,83.712,63.974,62.6066,62.67130000000001,64.14680000000001,NA,NA,NA,0,0.208,0,0,1,0,2018,2024,0,0,NA,NA,6909.359975,Upper-Middle Income Countries
Tajikistan,TJK,2022,2022,LM,67.86349107142857,48.91708333333333,NA,1.94,0,6.958619001366845,16.113363170416466,NA,1,3,0.166,0.041,0.055,0.06,0.072,0.098,-1.005,-0.331,-1.121,-1.189,0.079,0.075,9952787,60,29.166666666666664,74.11875,51.3,30,Lower middle income,Europe & Central Asia,1,77.8415,65.6455,68.83935714285715,68.73425,56.1175,59.1692,86.35875000000001,69.7025,23.99,76.4385,67.75,91.74383333333334,96.91666666666669,NA,60.8065,61.75,54.01179999999999,NA,NA,NA,0,0.167,0,0,0,0,NA,NA,0,0,NA,NA,1052.179495,Lower-Middle Income Countries
Turkmenistan,TKM,2022,2022,UM,65.92570517704519,30.746249999999996,NA,1.66,0,9.006552303886494,15.676604840210612,NA,0,1,0.148,0.034,0.032,0.024,0.087,0.079,-1.304,-0.441,-1.262,-1.605,0.015,0.04,6430770,60,0.4666666666666663,66.58125,11.683333333333334,15,Upper middle income,Europe & Central Asia,1,98.8895,55.72485714285715,71.14815384615385,86.4675,77.96600000000001,47.0404,61.9405,69.53916666666667,22.45716666666667,NA,72.32000000000001,79.54283333333333,63.8055,NA,63.173,71.33,47.541,NA,NA,NA,0,0.147,0,0,0,0,NA,NA,0,0,NA,NA,8156.35212,Upper-Middle Income Countries
Timor-Leste,TLS,2022,2022,LM,NA,60.763333333333335,NA,7.06,1,7.759292105245151,14.109146868704268,NA,2,6,0.69,0.501,0.427,0.494,0.428,0.815,1.033,1.102,0.5,1.085,0.768,0.795,1341296,80,61.1,57.70000000000001,40.016666666666666,65,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.705,0,0,1,0,1998,2024,0,0,NA,NA,2343.245247,Lower-Middle Income Countries
Trinidad & Tobago,TTO,2022,2022,H,63.27437806672495,56.27708333333333,NA,7.16,1,9.998988613666908,14.241460413612876,NA,2,7,0.753,0.635,0.484,0.681,0.609,0.82,1.352,1.184,1.289,1.337,0.849,0.898,1531044,60,61.33333333333333,64.01875,41.03333333333333,55.00000000000001,High income,Latin America & Caribbean,1,98.1295,46.36675,82.17253846153845,50.916,63.82175000000001,70.60925,59.53825,72.7592,42.15499999999999,NA,95.1055,63.941,42.008,51.52083333333334,48.759,56.39172727272728,68.19575,NA,NA,NA,1,0.755,0,0,0,0,NA,NA,0,0,NA,NA,22004.19979,High Income Countries
Tunisia,TUN,2022,2022,LM,72.76928434800494,75.59083333333334,NA,5.51,1,8.21023321762353,16.329661802059622,NA,1,3,0.283,0.198,0.209,0.276,0.294,0.023,0.665,0.487,1.159,0.775,0.706,0.791,12356117,90,89.73333333333333,80.1125,63.108333333333334,55.00000000000001,Lower middle income,Middle East & North Africa,1,97.712,61.76224999999999,77.17653846153846,88.89233333333334,47.9265,62.4944,67.84100000000001,60.46785714285715,58.43957142857143,78.4725,86.202,85.85857142857142,92.08566666666668,63.48249999999999,66.38579999999999,63.13054545454546,78.74780000000001,NA,NA,NA,0,0.283,-1,-1,0,1,2023,2024,1,0,2014,2022,3678.400234,Lower-Middle Income Countries
Turkey,TUR,2022,2022,UM,70.11787039088364,85.72083333333333,NA,4.35,0,9.275613388306107,18.262168377451065,44.5,1,3,0.284,0.114,0.17,0.096,0.209,0.384,-0.256,0.447,-0.927,-0.668,0.077,0.183,85341241,90,86.79999999999998,85.8875,65.91666666666667,100,Upper middle income,Europe & Central Asia,1,98.3375,64.13737499999999,82.07745454545454,85.412,46.191,71.968,71.961,65.92114285714287,74.30357142857143,49.09350000000001,83.88350000000001,74.85642857142857,85.90066666666667,58.16916666666666,52.76559999999999,61.75709090909093,65.2688,NA,NA,NA,0,0.286,0,0,0,0,NA,NA,0,0,NA,NA,10674.50416,Upper-Middle Income Countries
Tanzania,TZA,2022,2022,LM,57.81848044945252,68.87125,NA,5.1,1,7.096599704702077,17.997526318335026,NA,1,3,0.402,0.362,0.265,0.336,0.351,0.344,0.619,0.439,1.185,0.629,0.703,0.749,65497748,90,70.7,78.45625,50.2,55.00000000000001,Lower middle income,Sub-Saharan Africa,1,24.025,56.672625,54.94578571428572,51.86625000000001,68.3925,51.241,34.39125,75.18614285714285,32.23371428571429,50.3775,60.61975,95.49442857142856,99.13533333333334,69.80583333333334,61.15260000000001,43.58445454545456,53.79,NA,NA,NA,0,0.39,0,0,0,0,NA,NA,1,0,2015,2024,1207.853027,Lower-Middle Income Countries
Uganda,UGA,2022,2022,L,55.4086309862013,70.58875,NA,4.55,0,6.870123309770574,17.670954428796673,NA,1,3,0.278,0.212,0.169,0.253,0.173,0.144,0.029,0.062,0.469,-0.055,0.359,0.525,47249585,100,65.76666666666667,77.06875000000001,40.108333333333334,70,Low income,Sub-Saharan Africa,1,24.5695,58.629125,54.15928571428572,42.517,63.0285,48.725,44.4755,71.64085714285714,33.56728571428572,39.7475,49.38975,95.68342857142856,99.158,NA,63.80139999999999,41.81836363636364,55.62760000000001,NA,NA,NA,0,0.279,0,0,0,0,NA,NA,0,0,NA,NA,963.0673141,Low Income Countries
Ukraine,UKR,2022,2022,LM,73.63769465482433,77.85333333333332,NA,5.42,1,8.342761443582294,17.45309671769066,NA,1,3,0.41,0.244,0.271,0.346,0.321,0.604,0.513,0.754,0.224,0.507,0.523,0.545,38000000,100,54.03333333333333,80.7,59.53333333333333,95,Upper middle income,Europe & Central Asia,1,NA,61.15662500000001,73.04507692307692,77.53125,65.7075,76.0266,71.18549999999999,67.40685714285713,56.49471428571429,100,86.59725,81.91257142857141,87.803,61.40333333333333,79.5512,62.63963636363637,69.742,NA,NA,NA,1,0.389,-1,0,0,0,NA,NA,1,0,2022,2024,4199.670898,Lower-Middle Income Countries
Uruguay,URY,2022,2022,H,77.06583216832186,76.67458333333332,NA,8.91,1,9.937501169765564,15.0459677345737,40.6,3,9,0.824,0.754,0.657,0.702,0.68,0.951,1.518,1.51,1.484,1.268,0.871,0.873,3422794,100,87.6,75.70625,65.06666666666668,55.00000000000001,High income,Latin America & Caribbean,1,98.3795,62.584875,86.05264285714286,87.792,75.538,77.9022,97.65225,83.89928571428571,59.06328571428571,49.455,90.76975,71.313,85.71950000000001,59.99616666666667,58.3436,79.2420909090909,86.416,NA,NA,NA,1,0.819,0,0,0,0,NA,NA,0,0,NA,NA,20691.9739,High Income Countries
United States,USA,2022,2022,H,74.14865479912245,91.87541666666668,NA,7.85,1,11.2649149701709,19.624516209847812,41.7,3,9,0.834,0.765,0.597,0.714,0.61,0.845,1.637,1.364,1.61,1.672,0.753,0.94,333287557,100,93.13333333333334,80.61875,85.625,100,High income,North America,1,99.3995,68.5585,87.88338461538461,88.99866666666667,76.20725,81.48679999999999,73.95075,78.25428571428571,98.64242857142858,53.926,89.11975,54.08728571428573,61.28033333333334,64.70983333333334,57.363,68.31536363636363,58.34400000000001,NA,NA,NA,1,0.829,0,0,0,0,NA,NA,0,0,NA,NA,78035.17536,High Income Countries
Uzbekistan,UZB,2022,2022,LM,69.0247039720696,74.13083333333333,NA,2.12,0,7.855027836624272,17.389206407471622,31.2,0,1,0.215,0.08,0.061,0.161,0.159,0.301,-0.582,-0.012,-1.21,-0.487,0.303,0.214,35648100,80,76.63333333333333,75.68749999999999,63.33333333333334,75,Lower middle income,Europe & Central Asia,1,65.154,65.81275000000001,75.00692307692309,84.51025,70.12875,57.2438,63.75,71.69685714285714,45.264,81.608,55.60533333333333,91.12483333333334,91.87966666666668,NA,65.7216,59.42290000000001,60.46559999999999,NA,NA,NA,0,0.212,0,0,0,0,NA,NA,0,0,NA,NA,2578.666894,Lower-Middle Income Countries
Venezuela,VEN,2022,2022,NA,62.16088487394958,48.626666666666665,NA,2.23,0,NA,17.158432290146397,NA,1,3,0.212,0.056,0.146,0.044,0.108,0.123,-0.648,-0.16,-1.442,-0.481,0.256,0.255,28301696,80,56.233333333333334,51.37499999999999,30.524999999999995,25,Not classified,Latin America & Caribbean,1,18.4985,52.3515,69.80499999999999,78.12225000000001,64.75875,76.0956,79.4725,73.94042857142858,36.48471428571429,28.5715,62.127,81.89666666666666,86.5445,81.74583333333334,78.53479999999999,29.8365,57.949,NA,NA,NA,0,0.211,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA
Vietnam,VNM,2022,2022,LM,73.2187708492488,67.38791666666668,NA,2.73,0,8.322730814865487,18.40238291507891,36.1,0,0,0.154,0.109,0.16,0.179,0.194,0.519,-0.387,-0.014,0.319,-0.574,0.315,0.171,98186856,100,69.43333333333332,74.90625000000001,52.6,40,Lower middle income,East Asia & Pacific,1,97.021000000000015,71.649625,73.85857142857144,96.393,74.884,73.20540000000001,74.7705,75.89128571428571,62.06285714285716,67.8075,80.09100000000001,83.764,90.03833333333334,47.612,41.8916,63.84718181818182,69.93125,NA,NA,NA,0,0.153,0,0,0,0,NA,NA,0,0,NA,NA,4116.385761,Lower-Middle Income Countries
Vanuatu,VUT,2022,2022,LM,NA,50.87125,NA,NA,NA,8.09113645884147,12.6969200265805,NA,2,7,0.773,0.659,0.482,0.61,0.6,0.855,1.439,1.31,1.122,1.519,0.908,0.881,326740,56.60000000000001,59.06666666666667,68.90624999999999,34.78333333333334,35,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.799,0,0,0,0,NA,NA,0,0,NA,NA,3265.396451,Lower-Middle Income Countries
Yemen,YEM,2022,2022,L,46.90749124649861,32.91791666666667,NA,1.95,0,6.422763209043182,17.332907915497213,NA,0,0,0.125,0.043,0.067,0.052,0.022,0,-0.615,-0.833,-1.051,-0.487,0.208,0.216,33696614,36.6,28.000000000000004,55.45624999999998,24.533333333333335,20,Low income,Middle East & North Africa,1,3.799,37.220625,46.00457142857142,28.339,9.87175,36.441,42.18724999999999,53.5925,17.257,66.2925,48.44475,96.14957142857143,98.46,74.93433333333333,50.543,38.936,48.9545,NA,NA,NA,0,0.124,0,0,0,0,NA,NA,0,0,NA,NA,615.7020793,Low Income Countries
South Africa,ZAF,2022,2022,UM,63.34726354723708,81.91250000000001,NA,7.05,1,8.783152674257206,17.90808497106311,NA,2,6,0.711,0.604,0.451,0.608,0.501,0.765,1.261,1.127,1.269,1.172,0.834,0.835,59893885,80,86.19999999999999,80.83749999999999,77.525,85,Upper middle income,Sub-Saharan Africa,1,51.8205,54.02125000000001,56.54664285714285,72.059,83.89275,61.351,62.069,69.45885714285714,72.213,0,64.20275,82.902,84.49133333333333,70.75783333333334,59.412,55.98736363636363,75.7182,NA,NA,NA,1,0.713,0,0,0,0,NA,NA,0,0,NA,NA,6523.410978,Upper-Middle Income Countries
Zambia,ZMB,2022,2022,LM,53.59714877570346,61.21458333333333,NA,5.8,1,7.27733279626797,16.812126191241155,51.5,2,5,0.522,0.433,0.365,0.464,0.326,0.45,0.979,0.602,1.304,1.239,0.837,0.849,20017675,90,61.133333333333326,77.60625,32.333333333333336,45,Lower middle income,Sub-Saharan Africa,1,9.741,52.41912500000001,46.52928571428571,67.454,52.89775,55.198,44.286,67.17242857142857,32.79614285714286,10,47.98325000000001,94.84042857142856,98.46633333333334,NA,68.23240000000001,44.71063636363636,64.82759999999999,NA,NA,NA,0,0.523,1,0,1,0,2021,2024,0,0,NA,NA,1447.123101,Lower-Middle Income Countries
Zimbabwe,ZWE,2022,2022,LM,56.7822969629329,69.60125,NA,2.92,0,7.620975863410271,16.60793481137066,NA,1,3,0.282,0.183,0.219,0.209,0.189,0.154,0.018,0.078,0.205,0.041,0.214,0.436,16320537,100,67.03333333333332,82.73124999999999,38.24166666666667,60,Lower middle income,Sub-Saharan Africa,1,20.86,47.529125,44.70571428571429,67.186,72.86399999999999,50.15240000000001,42.30125,65.60857142857144,37.33600000000001,23.981,74.17925,96.09542857142856,97.83866666666668,NA,76.6442,41.79054545454544,49.4446,NA,NA,NA,0,0.286,0,0,0,0,NA,NA,0,0,NA,NA,2040.552459,Lower-Middle Income Countries
Bahamas,BHS,2022,2022,H,64.1119036996337,49.24916666666667,NA,NA,NA,10.405607033888412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,27.666666666666668,46.7125,36.86666666666667,75,High income,Latin America & Caribbean,1,NA,61.01514285714286,79.80107692307692,40.42366666666666,70.273,70.72550000000001,70.57625,66.47760000000001,56.71950000000001,NA,100,69.68028571428572,80.90333333333334,60.097,39.74319999999999,51.07025,44.17275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33044.38821,High Income Countries
Belize,BLZ,2022,2022,UM,67.06519858630953,64.18333333333334,NA,NA,NA,8.863397175314143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,64.86666666666667,63.375,67.67500000000001,55.00000000000001,Upper middle income,Latin America & Caribbean,1,63.17100000000001,57.23112500000001,74.90392857142858,51.53966666666667,57.06975,74.98240000000001,71.47525,66.90216666666667,41.9926,NA,88.878,83.62985714285715,90.51733333333334,70.185,52.2374,59.8301,68.4976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7068.454783,Upper-Middle Income Countries
Micronesia (Federated States of),FSM,2022,2022,LM,NA,36.53541666666666,NA,NA,NA,8.252024276771788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,59.133333333333326,56.34375,22.2,25,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3835.381843,Lower-Middle Income Countries
Kiribati,KIR,2022,2022,LM,NA,47.25166666666667,NA,NA,NA,7.638154139748641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,59.86666666666667,71.17500000000001,30.21666666666667,25,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075.908441,Lower-Middle Income Countries
St. Lucia,LCA,2022,2022,UM,NA,64.17333333333333,NA,NA,NA,9.480654656508124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,69.73333333333333,61.37499999999999,64.75833333333333,55.00000000000001,Upper middle income,Latin America & Caribbean,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13103.76217,Upper-Middle Income Countries
Marshall Islands,MHL,2022,2022,UM,NA,40.10666666666667,NA,NA,NA,8.7519219431884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,58.33333333333333,58.275,33.925000000000004,20,Upper middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6322.828555,Upper-Middle Income Countries
St. Vincent & Grenadines,VCT,2022,2022,UM,NA,52.279583333333335,NA,NA,NA,9.156005221410505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,67.43333333333332,55.95625,48.00833333333333,40,Upper middle income,Latin America & Caribbean,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9471.146273,Upper-Middle Income Countries
Samoa,WSM,2022,2022,LM,NA,63.68958333333333,NA,NA,NA,8.26087189408823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,62.999999999999986,69.15625,46.291666666666664,60,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3869.466395,Lower-Middle Income Countries
Afghanistan,AFG,2023,2023,L,48.23620369238604,57.08958333333334,NA,0.26,0,6.029981688533866,NA,NA,0,0,0.075,0.03,0.012,0.029,0.033,0,-1.419,-1.309,-0.946,-1.383,0.087,0.064,NA,66.60000000000001,60,76.35625,27.491666666666664,55.00000000000001,Low income,South Asia,1,5.1265,37.59271428571429,36.39814285714287,35.23,17.53875,51.1754,36.59,41.59699999999999,16.12342857142857,NA,34.50975,95.54071428571427,98.91466666666666,NA,77.4748,41.42290909090909,43.4866,NA,NA,NA,0,0.073,0,0,0,0,NA,NA,1,0,2016,2024,415.7074171,Low Income Countries
Angola,AGO,2023,2023,LM,51.92935085306851,62.27583333333334,NA,4.18,0,7.744205848369094,NA,NA,1,3,0.349,0.173,0.11,0.179,0.149,0.29,0.094,0.321,-0.476,0.256,0.445,0.538,NA,80,60.76666666666666,72.8875,47.72500000000001,50,Lower middle income,Sub-Saharan Africa,1,32.6725,53.25925000000001,37.56342857142857,48.65675,50.8355,55.0684,47.58975000000001,58.96857142857143,21.18142857142857,16.479,42.36475,94.46585714285716,94.55066666666669,67.37916666666666,66.5306,40.94454545454546,54.2888,NA,NA,NA,0,0.33,0,0,0,0,NA,NA,0,0,NA,NA,2308.159767,Lower-Middle Income Countries
Albania,ALB,2023,2023,UM,75.02850136236313,85.07708333333335,NA,6.28,1,9.05662622915278,NA,NA,2,5,0.51,0.402,0.316,0.278,0.383,0.5,0.778,0.7,0.738,0.875,0.678,0.701,NA,100,69.76666666666667,84.14375,76.47500000000001,95,Upper middle income,Europe & Central Asia,1,98.632,57.90042857142857,82.48928571428573,90.5895,58.13200000000001,75.3298,87.84175,63.94428571428572,48.40442857142857,92.449,88.89166666666667,79.10771428571427,89.5655,49.186,82.2742,62.36736363636364,68.3796,NA,NA,NA,1,0.507,0,0,0,0,NA,NA,0,0,NA,NA,8575.171134,Upper-Middle Income Countries
United Arab Emirates,ARE,2023,2023,H,70.5168487718164,77.635,NA,3.01,0,10.800405737516268,NA,NA,0,0,0.102,0.078,0.032,0.082,0.135,0.51,-0.689,-0.019,-0.547,-0.891,0.085,0.066,NA,90,79.5,71.14999999999999,62.525000000000006,85,High income,Middle East & North Africa,1,99.6795,68.60625,88.82830769230769,98.92875,72.354,64.18260000000001,68.894,56.87542857142858,90.75214285714286,100,66.381,55.206,27.85833333333333,72.48116666666667,54.90525,70.3129,42.5408,NA,NA,NA,0,0.102,0,0,0,0,NA,NA,0,0,NA,NA,49040.69475,High Income Countries
Argentina,ARG,2023,2023,UM,74.40464068627452,79.53541666666666,NA,6.62,1,9.560115356954295,NA,42.4,2,6,0.84,0.69,0.571,0.623,0.666,0.909,1.413,1.382,0.87,1.4,0.967,0.933,NA,90,80.13333333333333,86.91875,70.625,70,Upper middle income,Latin America & Caribbean,1,96.882,65.615375,84.10885714285715,97.24933333333333,79.99125,77.8204,72.36775,78.03285714285714,54.12914285714286,47.609,88.25125000000001,79.12714285714287,90.434,61.47533333333333,61.323,58.7364,71.72580000000002,NA,NA,NA,1,0.838,0,0,0,0,NA,NA,0,1,2024,2024,14187.48273,Upper-Middle Income Countries
Armenia,ARM,2023,2023,UM,74.0932150623886,85.03458333333333,NA,5.42,1,8.993801295897487,NA,27.2,2,6,0.634,0.422,0.338,0.462,0.518,0.682,0.938,0.905,0.157,1.151,0.683,0.753,NA,100,85.43333333333332,85.18124999999999,64.55833333333332,90,Upper middle income,Europe & Central Asia,1,95.7115,55.95425,79.87249999999999,69.90450000000001,65.91775,64.0974,74.09475,73.89816666666665,54.00099999999999,96.03,87.37266666666666,88.07942857142858,91.14466666666664,NA,61.3026,73.74557142857144,62.8052,NA,NA,NA,1,0.635,0,0,0,0,NA,NA,1,0,2020,2024,8053.010663,Upper-Middle Income Countries
Australia,AUS,2023,2023,H,76.884191539343007,90.86625,NA,8.66,1,11.07938354308843,NA,NA,3,9,0.854,0.804,0.638,0.778,0.721,0.963,1.74,1.601,2.022,1.401,0.898,0.937,NA,90,94,85.68124999999999,84.65,100,High income,East Asia & Pacific,1,99.3495,58.326375,95.83585714285714,92.89733333333334,84.24449999999999,90.7344,72.44200000000001,82.90757142857142,92.02757142857142,79.1725,93.42575,53.28628571428572,28.12566666666666,67.664,64.4796,84.83354545454544,67.2788,NA,NA,NA,1,0.855,0,0,0,0,NA,NA,0,0,NA,NA,64820.91179,High Income Countries
Austria,AUT,2023,2023,H,82.5470244061086,92.64666666666668,NA,8.28,1,10.933706322034084,NA,NA,2,7,0.844,0.773,0.595,0.71,0.748,0.936,1.558,1.375,1.591,1.467,0.872,0.928,NA,100,89.53333333333333,92.75,80.95,100,High income,Europe & Central Asia,1,99.187,74.844,93.18784615384617,97.14466666666664,84.8255,90.8966,86.40475,77.79942857142858,97.35285714285716,94.2605,97.03166666666668,42.89971428571429,70.55433333333333,NA,70.5904,87.164,73.0614,NA,NA,NA,1,0.846,0,0,0,0,NA,NA,0,0,NA,NA,56033.57379,High Income Countries
Azerbaijan,AZE,2023,2023,UM,72.19891170104405,66.79625000000001,NA,2.8,0,8.8714925175682,NA,NA,1,3,0.188,0.064,0.052,0.053,0.124,0.083,-0.9,-0.344,-1.368,-0.876,0.129,0.175,NA,80,36,73.55625,64.425,80,Upper middle income,Europe & Central Asia,1,99.3255,57.318,70.52007142857143,90.86225,53.36300000000001,66.1472,68.99425,68.86633333333333,42.52142857142858,97.5,82.39425,83.62914285714285,81.02866666666667,NA,65.5642,64.0085,69.686,NA,NA,NA,0,0.187,0,0,0,0,NA,NA,0,0,NA,NA,7125.908584,Upper-Middle Income Countries
Burundi,BDI,2023,2023,L,56.07780813258637,47.28083333333334,NA,2.13,0,5.262727212053718,NA,NA,1,3,0.188,0.059,0.07,0.076,0.106,0.077,-0.717,-0.231,-0.819,-0.913,0.2,0.225,NA,70,29.799999999999997,74.1625,17.441666666666666,45,Low income,Sub-Saharan Africa,1,0,59.70714285714286,51.91107142857142,48.40775000000001,57.2595,55.4424,15.76125,66.17716666666666,13.23285714285714,61.4285,70.654,96.70642857142856,99.58266666666668,NA,81.7258,50.35385714285716,58.2555,NA,NA,NA,0,0.187,0,0,0,0,NA,NA,0,0,NA,NA,193.0071456,Low Income Countries
Belgium,BEL,2023,2023,H,80.04016116040823,90.49291666666667,NA,7.64,1,10.909635612037896,NA,NA,3,9,0.895,0.814,0.64,0.813,0.828,0.972,1.715,1.586,1.369,1.647,0.968,0.971,NA,100,86.93333333333332,86.60624999999999,78.925,100,High income,Europe & Central Asia,1,99.503,73.1585,94.57930769230768,95.59666666666668,87.9315,75.047,75.29325,78.563,97.34214285714286,100,97.31975,42.60942857142857,60.56566666666667,56.6626,74.505,86.94772727272728,65.05820000000001,NA,NA,NA,1,0.898,0,0,0,0,NA,NA,0,0,NA,NA,54700.90932,High Income Countries
Benin,BEN,2023,2023,LM,56.77432464985994,68.04666666666667,NA,4.68,0,7.240200347436168,NA,NA,1,4,0.498,0.325,0.284,0.3,0.385,0.638,0.548,0.697,-0.209,0.754,0.706,0.688,NA,90,69.39999999999999,75.325,40.50833333333333,65,Lower middle income,Sub-Saharan Africa,1,55.14,62.0145,43.75892857142857,52.67725,34.5845,50.5852,12.10825,77.62985714285715,36.12916666666667,69.8835,39.6945,97.2245,98.21266666666668,59.989,65.536,48.7062,61.2895,NA,NA,NA,0,0.493,0,0,1,0,2022,2024,0,0,NA,NA,1394.373302,Lower-Middle Income Countries
Burkina Faso,BFA,2023,2023,L,52.91946471521943,74.30916666666667,NA,2.73,0,6.782973847946867,NA,NA,0,0,0.205,0.182,0.142,0.224,0.2,0,0.19,-0.765,-0.29,0.515,0.822,0.573,NA,100,69,80.3875,42.15833333333333,80,Low income,Sub-Saharan Africa,1,26.9505,55.8175,49.40007142857143,15.31775,41.19375,46.282,5.18375,69.33628571428572,23.69328571428571,55.294,57.67125,96.02614285714289,98.95666666666666,NA,87.3238,46.1101,58.3572,NA,NA,NA,0,0.211,0,0,0,0,NA,NA,1,0,2018,2024,882.6898101,Low Income Countries
Bangladesh,BGD,2023,2023,LM,64.34565575502928,70.81208333333335,NA,5.87,1,7.844247667157259,NA,NA,1,3,0.253,0.096,0.122,0.123,0.103,0.159,-0.203,0.018,-0.841,0.095,0.129,0.347,NA,80,61.66666666666667,83.91875,58.475,70,Lower middle income,South Asia,1,81.384,68.26800000000001,61.55714285714286,67.1885,53.1,69.57719999999999,51.731,71.62542857142857,50.64166666666667,80.1,34.05325,92.98871428571428,96.6375,65.92,51.1972,46.00454545454546,51.902,NA,NA,NA,0,0.253,0,0,0,0,NA,NA,1,0,2011,2024,2551.017727,Lower-Middle Income Countries
