country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Maldives,MDV,2021,2021,UM,71.14694551820729,63.22874999999999,NA,NA,NA,9.22780142463089,13.206005752340973,NA,2,6,0.581,0.422,0.327,0.448,0.41,0.658,0.82,0.853,0.796,0.663,0.552,0.813,543620,70,67.73333333333333,82.51875,60.891666666666666,35,Upper middle income,South Asia,1,99.0195,42.17983333333333,87.14035714285714,91.8135,36.899,73.82875,66.18175,75.32333333333334,47.773,92.6525,87.38375,74.52499999999999,91.6975,61.91649999999999,31.125,79.57939999999999,70.4594,NA,NA,NA,1,0.577,0,0,1,0,2018,2024,0,0,NA,NA,10176.14388,Upper-Middle Income Countries
Mexico,MEX,2021,2021,UM,68.80211511331807,89.12083333333334,NA,5.57,1,9.241262387338802,18.685060053774706,NA,2,6,0.613,0.368,0.392,0.382,0.324,0.761,0.877,1.111,0.06,0.795,0.773,0.758,130262220,100,93.33333333333331,92.9625,84.30833333333332,75,Upper middle income,Latin America & Caribbean,1,85.811,58.70925,77.76671428571429,96.87675,78.40700000000001,70.0274,69.40725,65.706,58.36457142857143,38.226,72.93449999999999,80.43783333333333,89.11266666666667,62.57316666666666,55.79300000000001,45.70445454545455,63.7784,NA,NA,NA,1,0.618,0,0,0,0,NA,NA,1,0,2020,2024,10314.05067,Upper-Middle Income Countries
North Macedonia,MKD,2021,2021,UM,73.59151557088747,83.68833333333335,NA,6.03,1,8.938637019769384,14.540685335442967,NA,2,6,0.585,0.392,0.4,0.429,0.386,0.64,0.852,0.865,0.445,0.933,0.835,0.746,2065092,100,87.86666666666667,74.55,76.02499999999999,80,Upper middle income,Europe & Central Asia,1,95.7965,59.85700000000001,79.54550000000002,67.775,53.88925,71.529,71.9435,66.152,52.83314285714287,80.143,89.8165,77.98257142857143,88.61566666666666,NA,79.3006,69.36781818181818,72.91720000000001,NA,NA,NA,1,0.587,0,0,0,0,NA,NA,0,0,NA,NA,7620.80297,Upper-Middle Income Countries
Mali,MLI,2021,2021,L,55.76665451388888,62.45625,NA,3.48,0,6.759797351205683,16.85313900090607,35.7,0,0,0.243,0.158,0.177,0.241,0.184,0,0.276,-0.706,-0.944,0.774,0.83,0.806,20855724,86.6,64.36666666666666,82.55624999999999,33.75833333333333,45,Low income,Sub-Saharan Africa,1,41.4335,58.5285,40.03864285714286,7.76325,35.1275,62.4222,30.28375,70.74714285714286,23.463,69.84049999999999,67.94275,95.4297142857143,98.813,NA,84.469,53.58322222222221,52.3808,NA,NA,NA,0,0.244,0,0,0,0,NA,NA,1,0,2017,2024,862.4674001,Low Income Countries
Malta,MLT,2021,2021,H,75.61493088235294,81.61041666666668,NA,7.57,1,10.546061710040313,13.155544736470226,31.6,2,7,0.775,0.633,0.557,0.629,0.684,0.892,1.213,1.249,0.585,1.22,0.926,0.832,516869,100,83.03333333333333,65.56875,84.45,75,High income,Middle East & North Africa,1,99.6355,64.27187500000001,92.94157142857144,92.5995,62.6375,58.8488,74.82825,83.98766666666667,72.74285714285715,85.2885,97.4925,55.37057142857143,61.82633333333334,71.029,81.454,68.77799999999999,61.7214,NA,NA,NA,1,0.777,0,0,0,0,NA,NA,0,0,NA,NA,38027.38017,High Income Countries
Myanmar (Burma),MMR,2021,2021,LM,62.3291382034632,68.76083333333334,NA,1.02,0,7.1250588861694,17.8193104904223,NA,0,0,0.108,0.022,0.101,0.063,0.064,0.041,-0.367,0.562,-0.653,-0.99,0.034,0.073,54806014,90,67.33333333333333,85.3375,46.13333333333334,55.00000000000001,Lower middle income,East Asia & Pacific,1,83.4005,66.956125,47.6155,64.47825,55.64275000000001,68.2204,47.094,61.83785714285715,35.21771428571429,87.243,55.95675,92.735,97.97266666666668,47.7214,50.4658,50.57663636363637,46.461,NA,NA,NA,0,0.107,0,0,0,0,NA,NA,1,0,2021,2024,1242.721344,Lower-Middle Income Countries
Montenegro,MNE,2021,2021,UM,72.72490541125542,77.53416666666666,NA,6.02,1,9.155457646439343,13.33775375035708,34.3,2,5,0.509,0.415,0.308,0.427,0.417,0.406,0.833,0.596,0.836,1.009,0.8,0.779,620173,90,73.1,83.2125,61.358333333333334,80,Upper middle income,Europe & Central Asia,1,98.8085,59.4485,76.23878571428573,88.531,52.19625000000001,65.218,80.262,60.88625,62.43257142857143,72.839,90.46466666666667,70.159,90.5005,55.43680000000001,59.19075,69.6168181818182,84.094,NA,NA,NA,1,0.519,1,1,1,0,2020,2024,0,0,NA,NA,9465.96153,Upper-Middle Income Countries
Mongolia,MNG,2021,2021,LM,65.8914350784632,83.82499999999999,NA,6.42,1,8.415739651357661,15.018267223092622,NA,2,6,0.611,0.485,0.315,0.467,0.431,0.653,0.939,0.855,0.929,0.917,0.785,0.805,3329282,100,96.9,89.65,77.57499999999999,55.00000000000001,Upper middle income,East Asia & Pacific,1,93.8315,44.45271428571427,67.15707142857143,90.7215,62.86875,66.078,41.201,75.63342857142857,41.24385714285714,81.051,54.6205,58.31614285714285,59.90333333333334,NA,73.9306,65.63636363636364,77.6172,NA,NA,NA,1,0.613,0,0,0,0,NA,NA,1,0,2017,2024,4517.61578,Lower-Middle Income Countries
Mozambique,MOZ,2021,2021,L,54.05274586834734,58.44708333333334,NA,3.51,0,6.234229982914787,17.286328680628724,NA,1,3,0.365,0.234,0.248,0.255,0.231,0.202,0.319,0.277,0.175,0.457,0.612,0.626,32163045,70,57.03333333333334,76.51875,33.68333333333334,55.00000000000001,Low income,Sub-Saharan Africa,1,2.837,52.046125,35.46714285714286,54.41033333333333,68.56025,53.959,36.37325,68.33142857142857,22.75585714285714,17.6055,59.69425,97.74014285714286,97.92666666666666,71.95983333333334,62.8962,49.2573,67.0764,NA,NA,NA,0,0.369,0,0,0,0,NA,NA,1,0,2016,2024,509.9078295,Low Income Countries
Mauritania,MRT,2021,2021,LM,57.92299080086581,58.97416666666667,NA,4.03,0,7.574450256580169,15.378927568280842,NA,1,3,0.394,0.197,0.248,0.261,0.172,0.422,0.426,0.509,-0.163,0.634,0.312,0.716,4775110,90,60.9,66.61250000000001,22.358333333333334,55.00000000000001,Lower middle income,Sub-Saharan Africa,1,73.7855,50.779375,53.44607142857144,40.75666666666667,30.3845,60.4804,35.83725,49.42214285714287,25.40542857142858,83.06700000000001,52.39566666666667,92.55700000000002,95.96166666666666,71.58866666666667,59.2476,49.70290909090909,59.873,NA,NA,NA,0,0.394,0,0,0,0,NA,NA,1,0,2013,2024,1947.789184,Lower-Middle Income Countries
Mauritius,MUS,2021,2021,UM,70.15944798534798,74.48583333333335,NA,8.08,1,9.112614306488677,14.051420273928157,NA,2,5,0.528,0.42,0.335,0.436,0.411,0.565,0.924,0.81,1.004,0.891,0.59,0.728,1266060,70,86.66666666666667,80.9375,64.825,70,Upper middle income,Sub-Saharan Africa,1,97.4145,72.38133333333333,76.81115384615386,83.3415,51.17625,71.04,71.70175,75.193,59.45742857142858,65.339,94.9815,74.56266666666666,92.125,48.547,36.54633333333333,64.55900000000001,57.5332,NA,NA,NA,1,0.536,0,0,0,0,NA,NA,1,0,2019,2024,9068.973002,Upper-Middle Income Countries
Malawi,MWI,2021,2021,L,55.44295302353896,65.45583333333333,NA,5.74,1,6.425594078331866,16.793469874048018,NA,2,7,0.605,0.522,0.404,0.491,0.366,0.608,1.096,0.939,1.357,1.042,0.845,0.821,19647681,90,63.33333333333333,80.5875,48.358333333333334,45,Low income,Sub-Saharan Africa,1,0.631,62.957375,50.96571428571428,36.54066666666667,59.38249999999999,57.41400000000001,38.9025,67.50514285714286,22.05985714285714,58.507,55.93825,97.521,98.99833333333332,NA,63.0964,62.13590909090909,54.5316,NA,NA,NA,1,0.605,0,0,1,0,2020,2021,0,0,NA,NA,617.4475208,Low Income Countries
Malaysia,MYS,2021,2021,UM,68.318531232493,74.75625000000001,NA,7.24,1,9.296803499037615,17.30521304766637,40.7,1,3,0.426,0.299,0.271,0.307,0.323,0.451,0.41,0.566,0.063,0.424,0.439,0.557,32776195,80,84.26666666666667,85.08125,69.43333333333334,55.00000000000001,Upper middle income,East Asia & Pacific,1,98.747,49.559,82.46199999999999,81.16233333333334,55.54075,74.5952,68.1925,78.02671428571428,81.17457142857143,48.8605,73.934,71.36942857142857,76.781,64.89583333333334,31.1894,61.36800000000002,63.5568,NA,NA,NA,0,0.432,0,0,0,0,NA,NA,0,0,NA,NA,10903.11164,Upper-Middle Income Countries
Namibia,NAM,2021,2021,UM,66.2151462184874,58.2625,NA,6.52,1,8.392272747981654,14.766142424883183,NA,2,7,0.637,0.516,0.385,0.463,0.346,0.647,0.98,0.784,0.749,1.194,0.637,0.847,2587344,60,64.7,77.58749999999999,39.025000000000006,50,Upper middle income,Sub-Saharan Africa,1,58.808,46.12714285714286,51.26442857142856,88.46475000000001,86.62950000000001,59.7658,47.39975,65.48628571428571,48.54542857142858,5.493,80.03766666666667,85.1955,90.33166666666666,79.36266666666667,85.835,68.1409,78.77000000000001,NA,NA,NA,1,0.624,0,0,0,0,NA,NA,0,0,NA,NA,4412.835569,Upper-Middle Income Countries
Niger,NER,2021,2021,L,48.49916473214286,68.05791666666667,NA,3.22,0,6.4113623996142115,17.039605141391885,32.9,2,5,0.52,0.396,0.337,0.487,0.356,0.459,0.839,0.64,0.804,1.032,0.783,0.798,25130810,100,59.93333333333333,84.83125,35.525000000000006,60,Low income,Sub-Saharan Africa,1,12.106,47.38,37.73257142857143,3.8285,37.19275,43.8702,10.57125,69.68485714285714,14.09685714285714,73.1345,38.45250000000001,97.18383333333334,99.43466666666666,NA,78.1774,50.18599999999999,62.95475,NA,NA,NA,1,0.518,0,0,0,0,NA,NA,1,0,2016,2024,608.7224396,Low Income Countries
Nigeria,NGA,2021,2021,LM,54.53005756694286,61.70458333333335,NA,4.11,0,7.609502802839289,19.16926596157462,NA,1,4,0.476,0.323,0.32,0.306,0.266,0.385,0.716,0.64,0.579,0.806,0.889,0.802,211400704,90,67.13333333333334,77.75625000000001,33.63333333333334,40,Lower middle income,Sub-Saharan Africa,1,29.6355,57.45175,30.50246153846153,37.08266666666667,36.004,60.4784,28.48025,66.34914285714285,41.06728571428572,72.79599999999999,28.40775,95.49271428571429,97.91566666666668,62.12016666666668,74.2098,36.43209090909091,72.58533333333334,NA,NA,NA,0,0.491,-1,-1,0,0,NA,NA,0,0,NA,NA,2017.274865,Lower-Middle Income Countries
Nicaragua,NIC,2021,2021,LM,64.53382030812327,53.76125,NA,2.69,0,7.663224372380134,15.717973095963984,NA,1,2,0.198,0.035,0.109,0.028,0.107,0.206,-1.031,-0.192,-2.021,-1.122,0.086,0.177,6702379,60,60.33333333333333,64.23125,29.241666666666667,55.00000000000001,Lower middle income,Latin America & Caribbean,1,69.577,47.66,75.36614285714288,73.40675,82.49675,66.12,60.17925,65.74485714285713,33.31128571428572,23.662,66.1335,88.45514285714286,97.032,61.97816666666667,67.13640000000001,54.2473,64.5684,NA,NA,NA,0,0.198,0,0,0,0,NA,NA,1,0,2006,2024,2128.609806,Lower-Middle Income Countries
Netherlands,NLD,2021,2021,H,78.73117823255177,93.69875,NA,8.88,1,11.00446351369483,16.679618476483945,25.7,3,9,0.864,0.812,0.586,0.817,0.782,0.954,1.71,1.581,1.799,1.451,0.864,0.932,17533405,100,97.09999999999998,87.76875000000001,83.625,100,High income,Europe & Central Asia,1,99.3895,70.278,95.20507692307692,99.14966666666668,81.70525,88.7952,73.84325,81.97114285714285,93.46842857142856,93.75,96.61675,38.66942857142858,44.3065,54.737,68.88140000000001,90.70463636363635,66.9588,NA,NA,NA,1,0.863,0,0,0,0,NA,NA,0,0,NA,NA,60141.98809,High Income Countries
Norway,NOR,2021,2021,H,81.78882200642495,92.7625,NA,9.75,1,11.441138255562189,15.503449066552,29.1,3,8,0.886,0.836,0.638,0.857,0.838,0.962,1.841,1.524,2.066,1.754,0.87,0.949,5408320,100,94.29999999999998,87.2375,82.27499999999999,100,High income,Europe & Central Asia,1,99.1325,62.29325000000001,97.23207692307692,97.95833333333331,89.12674999999999,83.02900000000001,98.894,81.68557142857142,91.1567142857143,95.3435,97.73725,42.80628571428571,39.35166666666667,74.60516666666668,61.8464,90.86090909090908,87.3506,NA,NA,NA,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,93072.89251,High Income Countries
Nepal,NPL,2021,2021,LM,66.50044212662338,65.00125,NA,4.41,0,7.13309702609269,17.205812802584425,NA,2,6,0.609,0.488,0.391,0.358,0.387,0.611,1.037,0.9,1.288,0.956,0.858,0.811,29674920,80,62.7,85.45625,41.85,55.00000000000001,Lower middle income,South Asia,1,79.7235,59.34828571428572,56.99478571428572,84.80600000000001,45.4895,71.4206,50.91575,67.957,43.81071428571429,80.2225,47.91875,92.86214285714286,97.313,NA,69.462,55.60354545454547,60.15900000000001,NA,NA,NA,1,0.618,0,0,0,0,NA,NA,0,0,NA,NA,1252.750767,Lower-Middle Income Countries
New Zealand,NZL,2021,2021,H,77.42964477813852,88.96791666666667,NA,9.37,1,10.812233527576447,15.449172680622556,NA,3,8,0.883,0.825,0.677,0.749,0.777,0.964,1.748,1.579,1.687,1.576,0.787,0.939,5122600,100,93.63333333333333,82.88125000000002,78.325,90,High income,East Asia & Pacific,1,NA,57.01075,93.62185714285717,91.73933333333332,90.6825,85.55699999999999,84.0365,83.173,89.735,81.25,98.17525,43.50257142857142,72.657,53.47049999999999,49.0112,91.62945454545456,73.6224,NA,NA,NA,1,0.874,0,0,0,0,NA,NA,0,0,NA,NA,49624.18167,High Income Countries
Oman,OMN,2021,2021,H,63.76569023809525,57.56791666666666,NA,3,0,9.873206680695064,15.468654494105524,NA,0,0,0.173,0.138,0.123,0.066,0.185,0.687,-0.26,0.548,-0.171,-0.747,0.238,0.141,5223376,70,47.73333333333333,61.23125,63.87500000000001,45,High income,Middle East & North Africa,1,NA,56.870375,83.15728571428572,75.0925,33.354,43.8078,67.7245,78.79333333333334,66.23214285714286,NA,67.447,66.499,35.95033333333333,77.955,58.69033333333334,76.32900000000001,68.58275,NA,NA,NA,0,0.173,0,0,0,0,NA,NA,0,0,NA,NA,19403.46002,High Income Countries
Pakistan,PAK,2021,2021,LM,56.64052935251024,68.35000000000001,NA,4.31,0,7.282980553479529,19.23249913895445,NA,1,3,0.402,0.253,0.255,0.297,0.165,0.333,0.448,0.494,0.104,0.553,0.542,0.642,225199929,90,61.86666666666667,86.825,48.05833333333334,55.00000000000001,Lower middle income,South Asia,1,76.819,41.670875,45.52076923076924,32.07850000000001,36.42725,49.4408,57.42675000000001,58.60957142857143,36.88728571428572,90.074,36.42575000000001,88.37771428571429,96.4815,63.19883333333333,65.10580000000002,42.788,45.5566,NA,NA,NA,0,0.393,0,0,0,0,NA,NA,1,0,2015,2024,1455.319224,Lower-Middle Income Countries
Panama,PAN,2021,2021,H,68.65305432900435,67.62833333333333,NA,6.85,1,9.649227806705598,15.292920632582884,50.9,2,6,0.744,0.558,0.452,0.572,0.463,0.87,1.204,1.346,0.653,1.053,0.895,0.809,4381583,60,65.93333333333334,87.35000000000001,69.85833333333333,55.00000000000001,High income,Latin America & Caribbean,1,94.166,46.921,84.0752142857143,84.59275,63.18975,70.8186,79.06775,68.20471428571429,50.46671428571428,17.0425,82.60149999999999,71.45214285714286,91.40133333333334,70.3535,65.857,63.83845454545454,63.053,NA,NA,NA,1,0.738,0,0,0,0,NA,NA,0,0,NA,NA,15509.80691,High Income Countries
Peru,PER,2021,2021,UM,71.69438286860198,73.29666666666668,NA,6.09,1,8.828636517072976,17.322850629306384,40.1,2,6,0.769,0.661,0.543,0.578,0.486,0.903,1.417,1.339,1.76,1.169,0.958,0.839,33359416,90,86.33333333333333,90.925,54.225,45,Upper middle income,Latin America & Caribbean,1,84.7385,67.305875,78.54835714285714,95.587,65.20625000000001,77.7968,73.7115,70.27128571428571,47.47600000000001,52.1125,64.38525,89.17999999999999,93.88833333333334,78.56116666666667,54.55139999999999,57.41509090909091,68.0692,NA,NA,NA,1,0.77,0,0,0,0,NA,NA,1,0,2016,2024,6826.972007,Upper-Middle Income Countries
Philippines,PHL,2021,2021,LM,66.32179572829132,84.41958333333334,NA,6.62,1,8.156047106521601,18.52546328261366,40.7,1,3,0.43,0.281,0.29,0.366,0.183,0.458,0.621,0.734,0.259,0.606,0.712,0.618,111046910,100,93.76666666666668,89.80625,83.525,55.00000000000001,Lower middle income,East Asia & Pacific,1,74.74000000000001,65.088125,57.685,76.26825,61.5675,70.1304,58.85475,68.18071428571429,49.41714285714286,49.44,61.25425000000001,90.86942857142856,95.562,74.89516666666667,56.70060000000001,51.5056,65.3116,NA,NA,NA,0,0.432,0,0,0,0,NA,NA,1,0,2016,2024,3484.385939,Lower-Middle Income Countries
Papua New Guinea,PNG,2021,2021,LM,52.0630548804137,46.14708333333334,NA,6.1,1,7.866177337522981,16.025871255221386,NA,1,4,0.455,0.352,0.278,0.279,0.253,0.267,0.781,0.515,0.672,1.079,0.867,0.804,9119005,60,57.833333333333336,70.59375,12.308333333333332,30,Lower middle income,East Asia & Pacific,1,28.984,39.95828571428571,42.29446153846155,51.90225,45.12475000000001,44.5628,27.646,75.51380000000002,9.84442857142857,43.6875,49.739,96.73885714285714,95.50933333333334,72.06150000000001,62.80650000000001,55.86766666666667,42.8308,NA,NA,NA,0,0.446,0,0,0,0,NA,NA,0,0,NA,NA,2607.578619,Lower-Middle Income Countries
Poland,POL,2021,2021,H,80.84734824929973,94.58583333333334,NA,6.8,1,9.832824205688937,17.447317523958308,28.5,2,6,0.587,0.425,0.367,0.38,0.506,0.736,0.788,0.887,0.622,0.645,0.756,0.633,37781024,100,96.26666666666664,86.8375,89.825,100,High income,Europe & Central Asia,1,98.976,65.194625,85.18785714285715,99.8145,71.025,78.982,72.97175,83.53571428571429,79.87985714285715,98.169,93.19725,65.958,78.131,72.03616666666666,90.5496,80.029,60.7676,NA,NA,NA,1,0.584,0,0,0,0,NA,NA,1,0,2016,2021,18635.51049,High Income Countries
Portugal,PRT,2021,2021,H,79.9503530048383,91.56875,NA,7.82,1,10.115022018828826,16.147598432213243,34.6,3,8,0.89,0.817,0.617,0.8,0.772,0.964,1.723,1.514,1.679,1.647,0.919,0.969,10299423,100,91.89999999999998,87.39375,78.55000000000001,100,High income,Europe & Central Asia,1,98.5685,63.41099999999999,92.95114285714286,99.525,82.833,80.0012,85.062,78.67214285714286,82.53985714285714,81.10900000000001,96.90325,64.62171428571428,84.48866666666667,50.18800000000001,70.782,82.80672727272727,64.6928,NA,NA,NA,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,24711.45101,High Income Countries
Paraguay,PRY,2021,2021,UM,68.38671130588163,74.37875000000001,NA,5.86,1,8.695662638017977,15.79231578664109,42.9,2,6,0.583,0.431,0.356,0.359,0.249,0.633,0.85,0.902,0.575,0.796,0.765,0.744,7219641,90,61.566666666666656,87.74374999999999,57.58333333333333,75,Upper middle income,Latin America & Caribbean,1,94.863,70.069125,68.62884615384615,75.191,65.301,77.5972,85.705,68.43942857142858,42.127,38.841,69.66875000000002,81.55628571428572,89.525,NA,48.5396,50.95254545454546,67.18260000000001,NA,NA,NA,1,0.582,0,0,0,0,NA,NA,0,0,NA,NA,5976.931798,Upper-Middle Income Countries
Qatar,QAT,2021,2021,H,62.75973896825397,66.92625,NA,3.65,0,11.180969378852373,14.8906918045938,NA,0,0,0.089,0.084,0.021,0.106,0.107,0.102,-0.805,-0.005,-1.249,-0.951,0.131,0.072,2930524,80,64.53333333333333,67.38125,57.71666666666666,65,High income,Middle East & North Africa,1,NA,65.91312500000001,89.69107142857145,92.252,56.78375,52.9216,66.22875,63.96733333333333,84.59657142857142,NA,64.54,45.9515,0,80.3758,51.49833333333333,74.895,51.78125000000001,NA,NA,NA,0,0.088,0,0,0,0,NA,NA,0,0,NA,NA,71751.88312,High Income Countries
Romania,ROU,2021,2021,H,76.73203501400562,82.57458333333334,NA,6.43,1,9.614924124471235,16.765991563064123,33.9,2,6,0.77,0.611,0.582,0.553,0.555,0.852,1.199,1.132,0.631,1.335,0.904,0.911,19115146,80,91.06666666666663,76.53125,80.27499999999999,85,High income,Europe & Central Asia,1,98.37,67.00975000000001,81.802,79.33775,51.9835,76.65820000000001,79.51725,78.72314285714286,67.92057142857142,81.875,90.09325,69.05271428571427,86.85166666666669,86.7266,78.1852,79.46240000000002,50.8756,NA,NA,NA,1,0.765,0,0,0,0,NA,NA,1,0,2021,2024,14986.78549,High Income Countries
Russia,RUS,2021,2021,UM,73.00504251238958,83.16041666666666,NA,3.24,0,9.435204239497558,18.781469633998416,35.1,1,3,0.244,0.095,0.155,0.114,0.187,0.302,-0.377,0.081,-0.875,-0.359,0.317,0.269,143446060,93.4,85.83333333333331,76.49375,70.075,90,High income,Europe & Central Asia,1,98.835,58.12671428571429,79.27638461538461,95.78675,65.7655,74.5292,62.10125000000001,76.08628571428571,75.43385714285715,78.96549999999999,91.13433333333334,74.96871428571428,70.02300000000001,53.41983333333334,65.9414,56.0016,64.6904,NA,NA,NA,0,0.245,0,0,0,0,NA,NA,0,0,NA,NA,12521.52246,Upper-Middle Income Countries
Rwanda,RWA,2021,2021,L,60.64613051271645,70.52625,NA,3.1,0,6.720018726888588,16.40150739351631,NA,1,3,0.227,0.11,0.166,0.214,0.203,0.333,-0.268,0.151,-0.194,-0.476,0.067,0.231,13276517,90,73.63333333333333,79.50625,49.49166666666666,60,Low income,Sub-Saharan Africa,1,20.918,62.354875,62.01635714285715,61.08075000000001,77.547,60.22620000000001,32.71325,71.50371428571428,32.16242857142857,34.9015,64.03375,94.29585714285714,98.86333333333334,NA,67.5646,66.26627272727272,63.89020000000001,NA,NA,NA,0,0.226,0,0,0,0,NA,NA,0,0,NA,NA,828.8330328,Low Income Countries
Saudi Arabia,SAU,2021,2021,H,62.0836807936508,72.30250000000001,NA,2.08,0,10.25400661254104,17.380545266323224,NA,0,0,0.015,0.046,0.021,0.056,0.107,0,-1.244,-1.555,-1.019,-1.05,0.06,0.088,35340680,70,81.36666666666666,71.5875,73.55833333333334,65,High income,Middle East & North Africa,1,NA,56.36450000000001,82.39321428571431,74.01225000000001,44.0685,56.947,68.45775,64.34983333333334,73.78728571428572,NA,56.57675,55.50842857142857,38.306,63.53116666666667,47.816,71.88133333333333,77.25519999999999,NA,NA,NA,0,0.015,0,0,0,0,NA,NA,0,0,NA,NA,28396.08642,High Income Countries
Sudan,SDN,2021,2021,L,50.86475924369748,43.91875,NA,2.47,0,6.568249258107697,17.62015659383503,NA,0,0,0.155,0.054,0.083,0.049,0.069,0,-0.338,-0.845,-0.796,-0.098,0.32,0.42,44909351,53.400000000000006,57.93333333333332,67.79375,20.46666666666667,20,Low income,Sub-Saharan Africa,1,50.5405,24.50857142857143,52.84507142857142,31.80725,37.82,33.5478,59.2535,48.94728571428572,18.83471428571429,75.0325,41.4605,93.1437142857143,98.17,61.70060000000001,58.9884,41.2969,36.8036,NA,NA,NA,0,0.159,0,0,0,0,NA,NA,1,0,2019,2024,712.1220093,Low Income Countries
Senegal,SEN,2021,2021,LM,62.83568319327731,77.45958333333334,NA,5.53,1,7.376574938862674,16.660205267580032,36.2,2,7,0.726,0.569,0.464,0.606,0.547,0.792,1.274,1.173,0.643,1.489,0.897,0.927,17196308,100,82.96666666666665,78.45625000000001,50.875,75,Lower middle income,Sub-Saharan Africa,1,60.1375,61.6455,58.6637142857143,28.72225,50.578,63.6906,41.8965,78.31385714285715,40.04442857142858,65.0385,69.12424999999999,94.58371428571432,97.11333333333334,68.47116666666666,64.35119999999999,58.3481,67.48400000000001,NA,NA,NA,1,0.724,0,0,0,0,NA,NA,1,0,2021,2024,1598.10677,Lower-Middle Income Countries
Singapore,SGP,2021,2021,H,69.33097074481074,85.06791666666668,NA,6.23,1,11.2847871224287,15.511780264597313,NA,1,3,0.402,0.33,0.113,0.347,0.353,0.731,0.29,0.591,0.571,-0.022,0.455,0.356,5453566,100,99.66666666666666,64.13125000000001,86.54166666666666,75,High income,East Asia & Pacific,1,NA,72.39466666666667,94.95092307692308,97.358,73.73975,70.81559999999999,70.805,64.46257142857144,93.257,NA,97.37075,41.271,50.965,52.0708,24.4775,82.9265,53.09950000000001,NA,NA,NA,0,0.395,0,0,0,0,NA,NA,0,0,NA,NA,79601.41296,High Income Countries
Sierra Leone,SLE,2021,2021,L,58.09902434428317,59.17625,NA,4.97,0,6.7857958388143205,15.912465712084735,NA,2,5,0.547,0.423,0.37,0.506,0.395,0.509,0.982,0.752,0.722,1.288,0.853,0.847,8141343,80,64.46666666666667,78.95625,32.458333333333336,40,Low income,Sub-Saharan Africa,1,58.225,55.16775000000001,41.78014285714286,51.32924999999999,40.08300000000001,50.50700000000001,16.7895,67.44557142857143,17.12257142857143,69.7005,50.89233333333334,97.75328571428572,99.38866666666668,78.55483333333333,63.7356,51.32590909090909,77.88250000000001,NA,NA,NA,1,0.551,0,0,0,0,NA,NA,0,0,NA,NA,885.1842707,Low Income Countries
El Salvador,SLV,2021,2021,LM,68.50125022918259,74.0875,NA,5.72,1,8.443031433723792,15.69015484608497,39,1,3,0.406,0.163,0.235,0.155,0.197,0.486,0.139,0.575,-0.659,0.068,0.601,0.433,6518500,90,79.33333333333333,78.28750000000001,52.81666666666667,70,Upper middle income,Latin America & Caribbean,1,89.6265,48.10550000000001,79.22478571428573,79.38400000000001,66.69875,73.53460000000001,74.769,67.33471428571428,38.58685714285714,56.9905,71.5125,86.76642857142858,93.668,44.2345,57.4172,60.86781818181819,75.7996,NA,NA,NA,0,0.409,-1,-1,0,0,NA,NA,1,0,2018,2024,4642.607431,Lower-Middle Income Countries
Somalia,SOM,2021,2021,L,45.4866779532967,45.608333333333334,NA,NA,NA,6.308307424224856,16.61031932632465,NA,0,0,0.167,0.111,0.088,0.173,0.091,0,0.129,-0.745,0.268,0.147,0.466,0.601,16359500,80,43.766666666666666,69.69999999999999,4.575,30,Low income,Sub-Saharan Africa,1,20.4175,19.795,20.13246153846154,46.113,19.3675,47.257,44.85175,60.23733333333334,10.98728571428571,NA,82.124,94.162,98.72466666666666,50.2456,54.14300000000001,27.3595,31.86925,NA,NA,NA,0,0.166,0,0,0,0,NA,NA,0,0,NA,NA,549.1147435,Low Income Countries
Serbia,SRB,2021,2021,UM,78.3930302353896,81.48750000000001,NA,6.36,1,9.177871722274917,15.738894310773228,33.1,1,3,0.34,0.239,0.23,0.186,0.3,0.319,0.241,0.348,-0.126,0.361,0.756,0.429,6844078,100,72.8,86.0875,78.55,70,Upper middle income,Europe & Central Asia,1,98.519,75.48124999999999,81.36314285714286,93.508,61.954,76.73400000000001,75.668,76.89714285714285,71.18085714285714,77.093,86.50466666666667,83.68666666666668,83.88766666666668,NA,66.1872,69.00209090909091,76.6218,NA,NA,NA,0,0.337,0,0,0,0,NA,NA,1,0,2010,2024,9680.527981,Upper-Middle Income Countries
