"country_name","country_code","year","year_fct","income_level","sdg_overall","spi_comp","sci_overall","di_score","log_gdppc","population","gini","orig_country_text_id_ds1","regime_type_4","regime_type_10","elect_dem","lib_dem","part_dem","delib_dem","egal_dem","freefair","accountability","vt_account","hz_account","diag_account","academ_free","freexp_altinfo","orig_country_ds2","orig_iso3c_ds2","p1_use","p2_services","p3_products","p4_sources","p5_infra","income_spi","region_spi","weights_spi","orig_country_name_ds2","orig_country_name_ds3","orig_country_code_ds3","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17","orig_country_name_ds4","orig_country_code_ds4","IQ.SCI.OVRL","IQ.SCI.MTHD","IQ.SCI.PRDC","IQ.SCI.SRCE","sci_method","sci_periodicity","sci_source","orig_country_name_ds5","orig_country_text_id_ds5","orig_country_id_ds5","regime_type_2","elect_dem_ert","regch_event","regch_genuine","dem_ep","dem_ep_pre_yr","dem_ep_start_yr","dem_ep_end_yr","aut_ep","aut_ep_pre_yr","aut_ep_start_yr","aut_ep_end_yr","orig_country_name_ds6","orig_country_code_ds6","gdp_pc","orig_country_code_ds7","income_level_lab","orig_country_name_ds7","orig_country_name_ds8","orig_country_code_ds8","orig_Entity_ds9","orig_Code_ds9","orig_country_name_ds9"
"Senegal","SEN",2011,2011,"LM",54.019118557423,NA,66.66666667,5.51,7.22597328704745,13033814,0.40274113,"SEN",2,7,0.68,0.53,0.414,0.592,0.504,0.703,1.173,1.017,0.775,1.367,0.868,0.883,"Senegal","SEN",40,NA,64.5125,NA,NA,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",27.099,51.499625,47.2553571428571,24.6755,27.5705,58.4372,35.68075,66.7324285714286,21.9597142857143,51.0345,64.27775,94.6198571428572,97.5626666666667,62.2686666666667,63.8876,63.3423,60.4216,"Senegal","SEN","66.66666667","60","90","50",60,90,50,"Senegal","SEN",31,1,0.683,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1374.675919,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN","Senegal","SEN","Senegal"
"Senegal","SEN",2012,2012,"LM",54.9212418067227,NA,63.33333333,6.09,7.19055393795637,13401990,NA,"SEN",2,7,0.694,0.541,0.425,0.609,0.516,0.721,1.225,1.119,0.795,1.367,0.877,0.886,"Senegal","SEN",30,NA,61.65,NA,NA,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",28.7935,56.729625,48.1196428571429,26.667,30.89625,59.1242,36.76025,67.3038571428571,20.3251428571429,51.0345,63.0845,94.8531428571429,97.8283333333333,64.8276666666667,63.8376,63.3423,60.1336,"Senegal","SEN","63.33333333","50","90","50",50,90,50,"Senegal","SEN",31,1,0.692,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1326.837988,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2013,2013,"LM",55.4406207983193,NA,71.11111111,6.15,7.22971700696932,13782429,NA,"SEN",2,7,0.721,0.583,0.443,0.617,0.54,0.732,1.281,1.146,0.862,1.415,0.882,0.94,"Senegal","SEN",30,NA,61.84375,NA,NA,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",30.872,55.113875,47.635,22.50375,42.497,59.519,36.5155,63.6075714285714,22.2342857142857,51.0345,66.666,94.6935714285714,97.635,65.7195,63.9878,60.976,61.2802,"Senegal","SEN","71.11111111","50","93.33333333","70",50,93.33333333,70,"Senegal","SEN",31,1,0.725,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1379.831966,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2014,2014,"LM",56.8370450280112,NA,73.33333333,6.15,7.24343532761958,14174740,NA,"SEN",2,7,0.722,0.582,0.443,0.61,0.54,0.732,1.275,1.145,0.858,1.411,0.878,0.94,"Senegal","SEN",30,NA,62.625,NA,NA,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",35.911,58.659875,50.1427857142857,24.47825,45.78025,59.9994,37.28875,68.4261428571429,24.3358571428571,51.0345,66.99075,94.7225714285714,97.7133333333334,67.592,64.097,57.8531,61.2042,"Senegal","SEN","73.33333333","50","90","80",50,90,80,"Senegal","SEN",31,1,0.729,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1398.891376,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2015,2015,"L",57.0948718487395,NA,75.55556667,6.08,7.10497048602398,14578450,NA,"SEN",2,7,0.722,0.586,0.441,0.61,0.542,0.732,1.267,1.144,0.821,1.409,0.889,0.94,"Senegal","SEN",70,NA,62.95,43.1666666666667,NA,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",40.8515,59.22825,51.4558571428571,24.01525,45.80325,60.1148,36.49,69.5382857142857,25.9288571428571,51.0345,64.1905,94.7415714285714,97.6683333333333,65.4971666666667,64.047,59.1555,60.8522,"Senegal","SEN","75.55556667","60","86.6667","80",60,86.6667,80,"Senegal","SEN",31,1,0.729,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1218.006136,"SEN","Low Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2016,2016,"L",58.3498413865546,55.0791666666667,75.55556667,6.21,7.14396475570969,14993514,NA,"SEN",2,7,0.721,0.579,0.455,0.601,0.538,0.732,1.28,1.146,0.832,1.43,0.895,0.938,"Senegal","SEN",90,45.8333333333333,62.7125,46.85,30,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",46.7375,60.509375,54.375,24.01525,49.70975,60.9622,38.04325,70.8361428571429,26.0131428571429,51.0345,66.99325,94.6911428571429,97.6696666666667,65.4863333333333,64.047,59.3616,61.4622,"Senegal","SEN","75.55556667","60","86.6667","80",60,86.6667,80,"Senegal","SEN",31,1,0.728,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1266.439572,"SEN","Low Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2017,2017,"L",59.2189101540616,60.3791666666667,76.66666667,6.15,7.21288808578506,15419354,NA,"SEN",2,7,0.7,0.555,0.455,0.574,0.528,0.703,1.242,1.058,0.849,1.455,0.872,0.949,"Senegal","SEN",80,64.0333333333333,67.4125,50.45,40,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",52.7425,59.457125,55.9985714285714,29.5765,42.81725,61.0828,36.5105,76.284,26.7667142857143,51.0345,65.98975,94.6334285714286,97.41,68.9768333333333,64.5792,60.3662,62.4956,"Senegal","SEN","76.66666667","60","90","80",60,90,80,"Senegal","SEN",31,1,0.701,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1356.805184,"SEN","Low Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2018,2018,"LM",60.6808281512605,63.8304166666667,81.11113333,6.15,7.28108012894338,15854324,0.38314784,"SEN",2,7,0.699,0.551,0.456,0.574,0.513,0.706,1.229,1.059,0.834,1.433,0.884,0.936,"Senegal","SEN",80,81.0333333333333,66.56875,51.55,40,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",58.9385,60.749,56.7513571428572,29.5765,49.827,61.3338,37.64225,75.4874285714286,29.6681428571429,59.132,68.297,94.607,97.2983333333333,68.3221666666667,64.5792,56.6254,62.739,"Senegal","SEN","81.11113333","80","93.3334","70",80,93.3334,70,"Senegal","SEN",31,1,0.694,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1452.556126,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN","Senegal","SEN","Senegal"
"Senegal","SEN",2019,2019,"LM",61.4338544117647,65.9004166666667,80,5.81,7.26625545846455,16296362,NA,"SEN",2,7,0.725,0.573,0.472,0.606,0.526,0.775,1.297,1.169,0.844,1.466,0.893,0.936,"Senegal","SEN",80,81.0333333333333,66.91875,51.55,50,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",59.884,60.982375,59.277,27.99525,48.902,62.004,40.16,76.1465714285714,32.6434285714286,59.132,68.9355,94.424,97.283,68.4205,64.3978,58.8303,64.9578,"Senegal","SEN","80","80","90","70",80,90,70,"Senegal","SEN",31,1,0.7,0,0,0,0,NA,NA,0,0,NA,NA,"Senegal","SEN",1431.181289,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2020,2020,"LM",61.941924929972,68.2858333333333,66.66663333,5.67,7.28693609785446,16743930,NA,"SEN",2,7,0.74,0.573,0.476,0.619,0.554,0.792,1.271,1.184,0.662,1.449,0.903,0.936,"Senegal","SEN",80,82.9666666666667,64.2375,49.225,65,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",59.6795,61.642,58.0218571428571,28.73175,50.2475,63.3674,40.5465,75.7472857142857,35.9911428571429,59.132,69.53925,94.7455714285714,97.3233333333333,68.4758333333333,64.4012,58.6596,66.761,"Senegal","SEN","66.66663333","60","79.9999","60",60,79.9999,60,"Senegal","SEN",31,1,0.742,0,0,0,0,NA,NA,0,1,2021,2024,"Senegal","SEN",1461.087204,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2021,2021,"LM",62.8356831932773,77.4595833333333,NA,5.53,7.37657493886267,17196308,0.3615772,"SEN",2,7,0.726,0.569,0.464,0.606,0.547,0.792,1.274,1.173,0.643,1.489,0.897,0.927,"Senegal","SEN",100,82.9666666666667,78.45625,50.875,75,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",60.1375,61.6455,58.6637142857143,28.72225,50.578,63.6906,41.8965,78.3138571428571,40.0444285714286,65.0385,69.12425,94.5837142857143,97.1133333333333,68.4711666666667,64.3512,58.3481,67.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal","SEN",31,1,0.724,0,0,0,0,NA,NA,1,0,2021,2024,"Senegal","SEN",1598.10677,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN","Senegal","SEN","Senegal"
"Senegal","SEN",2022,2022,"LM",62.9839359943978,75.96125,NA,5.72,7.35547829163814,17316449,NA,"SEN",2,7,0.688,0.534,0.443,0.576,0.518,0.752,1.12,0.962,0.636,1.377,0.855,0.889,"Senegal","SEN",100,82.1,72.13125,50.575,75,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",60.5135,61.6595,58.0234285714286,31.9715,50.2495,64.2892,42.86675,78.3577142857143,41.374,65.0385,70.0105,94.5102857142857,97.1316666666667,68.4711666666667,63.2404,54.5657,68.4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal","SEN",31,1,0.695,0,0,0,0,NA,NA,1,0,2021,2024,"Senegal","SEN",1564.745221,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Senegal","SEN",2023,2023,"LM",63.3894829131653,77.20875,NA,5.48,7.44216588555769,NA,NA,"SEN",2,6,0.617,0.459,0.392,0.519,0.446,0.687,1.025,0.937,0.611,1.232,0.796,0.836,"Senegal","SEN",100,82.1,78.36875,50.575,75,"Lower middle income","Sub-Saharan Africa",1,"Senegal","Senegal","SEN",66.213,61.6595,58.3324285714286,31.9715,52.07525,64.3008,42.86675,78.4342857142857,41.8014285714286,65.0385,70.0105,94.58,97.1316666666667,68.5855,63.1904,52.9761,68.4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senegal","SEN",31,1,0.626,0,0,0,0,NA,NA,1,0,2021,2024,"Senegal","SEN",1706.44218,"SEN","Lower-Middle Income Countries","Senegal","Senegal","SEN",NA,NA,NA
"Singapore","SGP",2004,2004,"H",66.69112998779,NA,NA,NA,10.2258637628467,4166664,NA,"SGP",1,3,0.383,0.307,0.096,0.318,0.349,0.674,0.19,0.478,0.354,-0.04,0.457,0.354,"Singapore","SGP",40,NA,NA,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,76.3575,88.3032307692308,99.61975,58.77375,60,69.606,67.3094285714286,79.3117142857143,NA,96.03875,39.9861428571429,48.2883333333333,51.9448,37.965,84.1923,42.67025,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.377,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",27608.08001,"SGP","High Income Countries","Singapore",NA,NA,NA,NA,NA
"Singapore","SGP",2005,2005,"H",67.0358178754579,NA,NA,NA,10.3076624046219,4265762,NA,"SGP",1,3,0.379,0.305,0.094,0.316,0.347,0.674,0.184,0.476,0.35,-0.057,0.457,0.341,"Singapore","SGP",40,NA,34.7375,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,76.2285,89.8021538461538,99.61975,59.55325,60.8048,70.38975,66.3215714285714,79.4321428571428,NA,96.3485,40.732,50.515,51.9448,37.7775,84.1923,41.87525,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.372,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",29961.31728,"SGP","High Income Countries","Singapore",NA,NA,NA,NA,NA
"Singapore","SGP",2006,2006,"H",66.9997675091575,NA,NA,5.89,10.4272822971095,4401365,NA,"SGP",1,3,0.39,0.312,0.102,0.323,0.354,0.716,0.227,0.547,0.354,-0.035,0.457,0.359,"Singapore","SGP",40,NA,35.925,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,76.0891666666667,89.9970769230769,99.61975,60.3225,62.4492,70.4535,67.0558571428571,79.0202857142857,NA,93.28175,40.9471428571429,50.6333333333333,51.9448,37.6525,84.2159,41.31375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.387,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",33768.45282,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2007,2007,"H",67.9190445543346,NA,NA,NA,10.5823554177006,4588599,NA,"SGP",1,3,0.392,0.312,0.099,0.323,0.354,0.738,0.219,0.544,0.357,-0.042,0.469,0.346,"Singapore","SGP",40,NA,36.625,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,75.9343333333333,90.5579230769231,99.61975,64.37675,60.889,71.8305,65.7848571428571,81.3962857142857,NA,96.84425,41.0352857142857,55.4533333333333,51.9448,37.5275,84.2141,41.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.385,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",39432.88602,"SGP","High Income Countries","Singapore",NA,NA,NA,NA,NA
"Singapore","SGP",2008,2008,"H",67.6477285347985,NA,NA,5.89,10.5968490113868,4839396,NA,"SGP",1,3,0.392,0.312,0.099,0.324,0.355,0.738,0.223,0.549,0.354,-0.042,0.469,0.353,"Singapore","SGP",40,NA,36.4875,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,75.7691666666667,90.3286923076923,99.61975,65.6,61.8894,70.25425,63.4225714285714,84.1595714285714,NA,97.154,41.3081428571428,50.2833333333333,51.9448,37.34,84.1685,41.47375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.391,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",40008.57205,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2009,2009,"H",67.8999833943834,NA,NA,NA,10.5694383781571,4987573,NA,"SGP",1,3,0.393,0.314,0.1,0.325,0.356,0.738,0.227,0.55,0.338,-0.03,0.469,0.364,"Singapore","SGP",40,NA,37.1125,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,75.5938333333333,90.3888461538462,99.61975,65.40925,65.0516,70.41525,64.5025714285714,84.4374285714286,NA,95.32625,41.1475714285714,51.355,51.9448,37.215,84.2106,41.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.39,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",38926.80544,"SGP","High Income Countries","Singapore",NA,NA,NA,NA,NA
"Singapore","SGP",2010,2010,"H",68.4217673137973,NA,NA,5.89,10.7629260536209,5076732,NA,"SGP",1,3,0.397,0.316,0.101,0.343,0.358,0.738,0.235,0.546,0.354,-0.014,0.469,0.38,"Singapore","SGP",60,NA,35.3,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,75.408,92.5847692307692,99.61975,65.729,62.6126,71.06775,64.9925714285714,88.0964285714286,NA,97.49475,40.9468571428571,52.5883333333333,51.9448,37.09,84.2189,41.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.39,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",47236.68308,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2011,2011,"H",68.7687148962149,NA,NA,5.89,10.8947272476747,5183688,NA,"SGP",1,3,0.407,0.324,0.104,0.354,0.365,0.763,0.283,0.628,0.353,0.011,0.469,0.372,"Singapore","SGP",60,NA,36.925,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,75.212,92.8664615384616,99.6835,66.26,64.2864,71.86875,64.492,89.1111428571429,NA,96.4725,40.9242857142857,55.8283333333333,51.9448,36.84,83.8568,41.88375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.404,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",53891.45703,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2012,2012,"H",68.3882865689866,NA,NA,5.88,10.9249947852785,5312437,NA,"SGP",1,3,0.428,0.335,0.112,0.366,0.377,0.776,0.278,0.615,0.358,0.013,0.466,0.385,"Singapore","SGP",60,NA,36.48125,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,75.0106666666667,93.1278461538461,99.6835,65.987,64.5016,70.42375,65.5504285714286,88.6702857142857,NA,95.853,41.4095714285714,50.815,51.9448,36.6525,84.0106,42.18375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.42,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",55547.55531,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2013,2013,"H",67.9460043467643,NA,NA,5.92,10.9502349060928,5399162,NA,"SGP",1,3,0.42,0.332,0.108,0.363,0.373,0.776,0.274,0.611,0.346,0.009,0.466,0.369,"Singapore","SGP",60,NA,35.8125,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,74.7888333333333,93.4958461538462,99.68825,67.384,62.2604,70.14825,64.945,89.9821428571429,NA,93.83925,41.8641428571429,49.815,52.068,36.465,80.2407,42.20525,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.416,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",56967.42579,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2014,2014,"H",68.4754786813187,NA,NA,6.03,10.9606665888971,5469724,NA,"SGP",1,3,0.42,0.332,0.108,0.363,0.373,0.776,0.277,0.613,0.355,0.009,0.466,0.369,"Singapore","SGP",60,NA,35.6625,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,74.5515,94.6489230769231,99.68825,68.6145,60,70.52975,67.3051428571429,90.3301428571428,NA,95.48125,42.0565714285714,50.95,46.6534,36.215,87.4525,42.65525,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.416,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",57564.80231,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2015,2015,"H",68.3834836752137,NA,NA,6.14,10.9267584112695,5535002,NA,"SGP",1,3,0.424,0.333,0.108,0.364,0.375,0.78,0.31,0.673,0.359,0.001,0.466,0.38,"Singapore","SGP",80,NA,39.33125,NA,NA,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,74.2935,94.5545384615385,99.772,69.08225,63.5246,69.7965,67.5292857142857,90.6831428571428,NA,93.4985,42.0295714285714,48.2866666666667,46.6506,36.0275,87.0866,42.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.415,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",55645.60686,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2016,2016,"H",68.9551881684982,65.2770833333333,NA,6.38,10.9490491821521,5607283,NA,"SGP",1,3,0.432,0.337,0.111,0.368,0.38,0.787,0.309,0.675,0.343,0.013,0.466,0.384,"Singapore","SGP",100,48.0333333333333,40.94375,62.4083333333333,75,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,74.02,93.5286153846154,99.9625,68.5485,63.4354,71.695,67.262,91.0875714285714,NA,96.93725,41.8652857142857,54.855,46.6646,35.7775,85.5516,43.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.427,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",56899.91818,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2017,2017,"H",68.9971045543346,67.9975,NA,6.32,11.0212829529475,5612253,NA,"SGP",1,3,0.428,0.344,0.119,0.36,0.357,0.788,0.326,0.663,0.555,-0.011,0.461,0.388,"Singapore","SGP",100,56.8666666666667,41.0375,67.0833333333333,75,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,73.731,94.3859230769231,99.95125,68.44025,63.8354,71.76275,67.8954285714286,90.4157142857143,NA,97.185,41.4912857142857,55.0466666666667,46.6674,35.59,84.748,43.8105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.422,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",61162.09739,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2018,2018,"H",68.8341698046398,77.9316666666667,NA,6.38,11.1100665179721,5638676,NA,"SGP",1,3,0.415,0.337,0.116,0.352,0.352,0.783,0.316,0.666,0.552,-0.011,0.446,0.386,"Singapore","SGP",100,100,42.975,71.6833333333333,75,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,73.4215,94.7126923076923,99.75,68.25875,64.256,71.01275,65.8304285714286,90.6147142857143,NA,96.75125,41.2754285714286,52.2633333333333,46.6506,35.34,85.5131,46.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.411,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",66840.63734,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2019,2019,"H",68.8327985347985,78.1091666666667,NA,6.02,11.0986474357012,5703569,NA,"SGP",1,3,0.411,0.333,0.117,0.349,0.348,0.783,0.302,0.667,0.548,-0.071,0.446,0.367,"Singapore","SGP",100,100,42.1625,73.3833333333333,75,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,73.1015,94.5846923076923,98.7825,69.20975,64.0754,72.373,65.8811428571429,91.0185714285714,NA,95.791,41.1915714285714,57.025,52.0708,24.9775,85.0953,47.31425,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.405,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",66081.71992,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2020,2020,"H",69.1942342735043,81.53375,NA,6.03,11.0262525305013,5685807,NA,"SGP",1,3,0.401,0.327,0.1,0.346,0.353,0.752,0.282,0.59,0.561,-0.033,0.458,0.344,"Singapore","SGP",100,99.6666666666667,54.79375,78.2083333333333,75,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,72.7558333333333,94.6252307692308,98.61775,70.13025,71.6938,70.6525,65.2668571428571,92.5381428571429,NA,97.8045,41.507,51.165,52.0708,24.665,83.2266,51.19425,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.4,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",61466.80368,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2021,2021,"H",69.3309707448107,85.0679166666667,NA,6.23,11.2847871224287,5453566,NA,"SGP",1,3,0.402,0.33,0.113,0.347,0.353,0.731,0.29,0.591,0.571,-0.022,0.455,0.356,"Singapore","SGP",100,99.6666666666667,64.13125,86.5416666666667,75,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,72.3946666666667,94.9509230769231,97.358,73.73975,70.8156,70.805,64.4625714285714,93.257,NA,97.37075,41.271,50.965,52.0708,24.4775,82.9265,53.0995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.395,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",79601.41296,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2022,2022,"H",70.3410272039072,86.6675,NA,6.22,11.389951883935,5637022,NA,"SGP",1,3,0.398,0.324,0.112,0.339,0.351,0.731,0.289,0.595,0.567,-0.027,0.456,0.344,"Singapore","SGP",100,100,59.1625,94.175,80,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,72.0128333333333,94.4408461538462,97.358,73.10225,70.2884,71.089,65.9881428571429,93.1152857142857,NA,97.03,47.216,51.765,52.0708,34.1695,82.8371,52.63225,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.395,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",88428.70242,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Singapore","SGP",2023,2023,"H",71.4091285444947,88.7675,NA,6.18,11.3472752371297,NA,NA,"SGP",1,3,0.403,0.331,0.108,0.327,0.357,0.736,0.277,0.542,0.562,0.021,0.48,0.374,"Singapore","SGP",100,100,69.6625,94.175,80,"High income","East Asia & Pacific",1,"Singapore","Singapore","SGP",NA,72.0128333333333,95.0150769230769,97.358,73.2175,69.9624,71.089,66.0607142857143,93.1152857142857,NA,97.03,47.245,51.765,52.0708,33.7945,83.4537,52.63225,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore","SGP",200,0,0.403,0,0,0,0,NA,NA,0,0,NA,NA,"Singapore","SGP",84734.25592,"SGP","High Income Countries","Singapore","Singapore","SGP",NA,NA,NA
"Sierra Leone","SLE",2004,2004,"L",48.3480708492488,NA,30,NA,6.03488325077891,5433995,NA,"SLE",2,5,0.556,0.362,0.373,0.403,0.319,0.569,0.774,0.746,-0.018,1.134,0.838,0.783,"Sierra Leone","SLE",20,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,"Sierra Leone","Sierra Leone","SLE",13.892,43.195875,20.6254285714286,27.99125,33.03775,41.0708,17.085,72.24,10.2814285714286,51.425,47.729,98.1128571428571,99.523,70.3988333333333,57.6758,56.2961818181818,61.337,"Sierra Leone","SLE","30","20","50","20",20,50,20,"Sierra Leone","SLE",95,1,0.552,0,0,0,0,NA,NA,0,0,NA,NA,"Sierra Leone","SLE",417.7500348,"SLE","Low Income Countries","Sierra Leone",NA,NA,NA,NA,NA
